jL,cL,emL,pL,dsL
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Irrigation Requirement,PRISM
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Irrigation Requirement,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Irrigation Requirement,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Irrigation Requirement,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Irrigation Requirement,MesoWest Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Irrigation Requirement,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Irrigation Requirement,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Irrigation Requirement,Ground Survey
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Solar Radiation,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Solar Radiation,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Solar Radiation,PRISM
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Solar Radiation,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Solar Radiation,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Solar Radiation,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Solar Radiation,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Solar Radiation,MesoWest Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Solar Radiation,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Solar Radiation,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Solar Radiation,Ground Survey
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Temperature,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Temperature,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Temperature,PRISM
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Temperature,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Temperature,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Temperature,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Temperature,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Temperature,MesoWest Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Temperature,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Temperature,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Temperature,Ground Survey
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Vapor Pressure,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Vapor Pressure,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Vapor Pressure,PRISM
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Vapor Pressure,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Vapor Pressure,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Vapor Pressure,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Vapor Pressure,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Vapor Pressure,MesoWest Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Vapor Pressure,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Vapor Pressure,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Vapor Pressure,Ground Survey
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Wind Run,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Wind Run,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Wind Run,PRISM
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Wind Run,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Wind Run,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Wind Run,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Wind Run,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Wind Run,MesoWest Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Wind Run,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Wind Run,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Wind Run,Ground Survey
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Climate Coefficient (kt),USGS Stream Gages
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Climate Coefficient (kt),UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Climate Coefficient (kt),PRISM
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Climate Coefficient (kt),Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Climate Coefficient (kt),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Climate Coefficient (kt),Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Climate Coefficient (kt),MesoWest Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Climate Coefficient (kt),Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Climate Coefficient (kt),Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Climate Coefficient (kt),Ground Survey
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Growth State Coefficient (Kc),USGS Stream Gages
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Growth State Coefficient (Kc),UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Growth State Coefficient (Kc),PRISM
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Growth State Coefficient (Kc),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Growth State Coefficient (Kc),Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Growth State Coefficient (Kc),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Growth State Coefficient (Kc),Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Growth State Coefficient (Kc),MesoWest Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Growth State Coefficient (Kc),Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Growth State Coefficient (Kc),Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Growth State Coefficient (Kc),Ground Survey
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),USGS Stream Gages
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),PRISM
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),MesoWest Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),Ground Survey
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),USGS Stream Gages
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),PRISM
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),MesoWest Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),Ground Survey
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Type,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Type,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Type,PRISM
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Type,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Type,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Type,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Type,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Type,MesoWest Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Type,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Type,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Crop Type,Ground Survey
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Effective Precipitation,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Effective Precipitation,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Effective Precipitation,PRISM
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Effective Precipitation,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Effective Precipitation,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Effective Precipitation,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Effective Precipitation,MesoWest Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Effective Precipitation,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Effective Precipitation,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Effective Precipitation,Ground Survey
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Irrigated Acreage,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Irrigated Acreage,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Irrigated Acreage,PRISM
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Irrigated Acreage,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Irrigated Acreage,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Irrigated Acreage,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Irrigated Acreage,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Irrigated Acreage,MesoWest Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Irrigated Acreage,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Irrigated Acreage,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Irrigated Acreage,Ground Survey
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Water Supply,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Water Supply,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Water Supply,PRISM
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Water Supply,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Water Supply,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Water Supply,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Water Supply,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Water Supply,MesoWest Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Water Supply,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Water Supply,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Water Supply,Ground Survey
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Agricultural Potential Consumptive Use-UT,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Agricultural Potential Consumptive Use-UT,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Agricultural Potential Consumptive Use-UT,PRISM
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Agricultural Potential Consumptive Use-UT,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Agricultural Potential Consumptive Use-UT,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Agricultural Potential Consumptive Use-UT,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Agricultural Potential Consumptive Use-UT,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Agricultural Potential Consumptive Use-UT,MesoWest Stations
UT,Agricultural Depletions-UT,UT Consumptive Use Method,Agricultural Potential Consumptive Use-UT,Fruit Growers Network Stations (FGNET)
