jL,cL,emL,pL,dsL
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Water Supply,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Water Supply,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Water Supply,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Water Supply,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Water Supply,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Water Supply,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Water Supply,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Water Supply,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Water Supply,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Water Supply,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Water Supply,WY Diversion Records
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,PRISM
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,SCS TR21
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,WY Consumptive Use Method,Supply Structure,WY Diversion Records
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,PRISM
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,SCS TR21
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Irrigation Method,WY Diversion Records
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,PRISM
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,SCS TR21
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Irrigation Requirement,WY Diversion Records
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,PRISM
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,SCS TR21
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Solar Radiation,WY Diversion Records
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,PRISM
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,SCS TR21
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Temperature,WY Diversion Records
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,PRISM
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,SCS TR21
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Vapor Pressure,WY Diversion Records
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,PRISM
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,SCS TR21
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Wind Run,WY Diversion Records
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),USGS Stream Gages
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),PRISM
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),SCS TR21
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),National Weather Service Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Climate Coefficient (kt),WY Diversion Records
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Growth State Coefficient (Kc),USGS Stream Gages
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Growth State Coefficient (Kc),PRISM
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Growth State Coefficient (Kc),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Growth State Coefficient (Kc),US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Growth State Coefficient (Kc),SCS TR21
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Growth State Coefficient (Kc),Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Growth State Coefficient (Kc),Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Growth State Coefficient (Kc),Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Growth State Coefficient (Kc),National Weather Service Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Growth State Coefficient (Kc),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Growth State Coefficient (Kc),Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Growth State Coefficient (Kc),US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Growth State Coefficient (Kc),WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Growth State Coefficient (Kc),Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,SCS TR21,Crop Growth State Coefficient (Kc),Wyoming Water Resources Data System (WRDS)
