jL,cL,emL,pL,dsL
UT,Agricultural Potential Consumptive Use,Daily Penman-Monteith,Vapor Pressure,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use,Daily Penman-Monteith,Wind Run,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use,Daily Penman-Monteith,Wind Run,PRISM
UT,Agricultural Potential Consumptive Use,Daily Penman-Monteith,Wind Run,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use,Modified Blaney-Criddle,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use,Modified Blaney-Criddle,Climate Coefficient (kt),PRISM
UT,Agricultural Potential Consumptive Use,Modified Blaney-Criddle,Climate Coefficient (kt),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),PRISM
UT,Agricultural Potential Consumptive Use,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),US Bureau of Reclamation AgriMet Stations
UT,Area Outflows,Unknown,Unknown,UT Diversion Records from River Commissioners
UT,Area Outflows,Unknown,Unknown,UT Municipal Potable and Secondary Diversion Records
UT,Area Outflows,Unknown,Unknown,UT Other Irrigation Company Records
UT,Area Outflows,USGS StreamStats,Flow,USGS Stream Gages
UT,Area Outflows,UT Division of Water Resources Area-Altitude Method,Unknown,Unknown
UT,Basin Inflow,Unknown,Unknown,UT Diversion Records from River Commissioners
UT,Basin Inflow,Unknown,Unknown,UT Municipal Potable and Secondary Diversion Records
UT,Basin Inflow,Unknown,Unknown,UT Other Irrigation Company Records
UT,Basin Inflow,USGS StreamStats,Flow,USGS Stream Gages
UT,Basin Inflow,UT Division of Water Resources Area-Altitude Method,Unknown,Unknown
UT,Basin Outflow,Unknown,Unknown,UT Diversion Records from River Commissioners
UT,Basin Outflow,Unknown,Unknown,UT Municipal Potable and Secondary Diversion Records
UT,Basin Outflow,Unknown,Unknown,UT Other Irrigation Company Records
UT,Basin Outflow,USGS StreamStats,Flow,USGS Stream Gages
UT,Basin Outflow,UT Division of Water Resources Area-Altitude Method,Unknown,Unknown
UT,Cropland Precipitation,Direct Measurement,Precipitation Value,US Bureau of Reclamation AgriMet Stations
UT,Cropland Precipitation,Unknown,Unknown,PRISM
UT,Groundwater Use,Direct Measurement,Groundwater Use,Municipal and Industrial Diversion Reports
UT,Groundwater Use,Direct Measurement,Groundwater Use,USGS Estimates of Basin Groundwater Flows
UT,Groundwater Use,Direct Measurement,Groundwater Use,USGS Groundwater Reports
UT,Groundwater Use,Direct Measurement,Groundwater Use,UT Water Rights Database
UT,Municipal and Industrial Depeltion,Unknown,Unknown,Unknown
UT,Municipal and Industrial Diversions,Unknown,Unknown,UT Municipal Potable and Secondary Diversion Records
UT,Municipal and Industrial Diversions,Unknown,Unknown,UT Other Irrigation Company Records
UT,Municipal and Industrial Diversions,USGS StreamStats,Flow,USGS Stream Gages
UT,Municipal and Industrial Diversions,UT Division of Water Resources Area-Altitude Method,Unknown,Unknown
UT,Municipal and Industrial Return Flow,Unknown,Unknown,Unknown
UT,Natural System Use,Unknown,Unknown,Unknown
UT,Precipitation,Direct Measurement,Precipitation Value,US Bureau of Reclamation AgriMet Stations
UT,Precipitation,Unknown,Unknown,PRISM
UT,Pumped Groundwater,Unknown,Unknown,Unknown
UT,River Inflow,Unknown,Unknown,UT Diversion Records from River Commissioners
UT,River Inflow,Unknown,Unknown,UT Municipal Potable and Secondary Diversion Records
UT,River Inflow,Unknown,Unknown,UT Other Irrigation Company Records
UT,River Inflow,USGS StreamStats,Flow,USGS Stream Gages
UT,River Inflow,UT Division of Water Resources Area-Altitude Method,Unknown,Unknown
UT,River Use By Wet Pasture,Unknown,Unknown,Unknown
UT,Surface Diversion to Cropland,Unknown,Unknown,UT Diversion Records from River Commissioners
UT,Surface Diversion to Cropland,Unknown,Unknown,UT Municipal Potable and Secondary Diversion Records
UT,Surface Diversion to Cropland,Unknown,Unknown,UT Other Irrigation Company Records
UT,Surface Diversion to Cropland,USGS StreamStats,Flow,USGS Stream Gages
UT,Surface Diversion to Cropland,UT Division of Water Resources Area-Altitude Method,Unknown,Unknown
UT,Surface Water Flows,Unknown,Unknown,UT Diversion Records from River Commissioners
UT,Surface Water Flows,Unknown,Unknown,UT Municipal Potable and Secondary Diversion Records
UT,Surface Water Flows,Unknown,Unknown,UT Other Irrigation Company Records
UT,Surface Water Flows,USGS StreamStats,Flow,USGS Stream Gages
UT,Surface Water Flows,UT Division of Water Resources Area-Altitude Method,Unknown,Unknown
UT,Total Land Return Flow,Unknown,Unknown,Unknown
UT,Tributary Inflow,Unknown,Unknown,UT Diversion Records from River Commissioners
UT,Tributary Inflow,Unknown,Unknown,UT Municipal Potable and Secondary Diversion Records
UT,Tributary Inflow,Unknown,Unknown,UT Other Irrigation Company Records
UT,Tributary Inflow,USGS StreamStats,Flow,USGS Stream Gages
UT,Tributary Inflow,UT Division of Water Resources Area-Altitude Method,Unknown,Unknown
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,National Weather Service Stations
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,US Geological Survey (USGS)
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,National Weather Service Stations
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,US Geological Survey (USGS)
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use,Daily Penman-Monteith,Solar Radiation,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,Daily Penman-Monteith,Solar Radiation,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,Daily Penman-Monteith,Solar Radiation,National Weather Service Stations
WY,Agricultural Consumptive Use,Daily Penman-Monteith,Solar Radiation,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use,Daily Penman-Monteith,Solar Radiation,PRISM
WY,Agricultural Consumptive Use,Daily Penman-Monteith,Temperature,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,Daily Penman-Monteith,Temperature,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,Daily Penman-Monteith,Vapor Pressure,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,Daily Penman-Monteith,Vapor Pressure,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,Daily Penman-Monteith,Vapor Pressure,National Weather Service Stations
WY,Agricultural Consumptive Use,Daily Penman-Monteith,Vapor Pressure,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use,Daily Penman-Monteith,Wind Run,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,Daily Penman-Monteith,Wind Run,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,Daily Penman-Monteith,Wind Run,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use,Daily Penman-Monteith,Wind Run,PRISM
WY,Agricultural Consumptive Use,Energy Balance Remote Sensing,Unknown,Unknown
WY,Agricultural Consumptive Use,METRIC,Unknown,Unknown
WY,Agricultural Consumptive Use,Modified Blaney-Criddle,Climate Coefficient (kt),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,Modified Blaney-Criddle,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,Modified Blaney-Criddle,Climate Coefficient (kt),PRISM
WY,Agricultural Consumptive Use,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),SCS TR21
WY,Agricultural Consumptive Use,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),National Weather Service Stations
WY,Agricultural Consumptive Use,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),PRISM
WY,Agricultural Consumptive Use,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Growth State Coefficient (Kc),SCS TR21
WY,Agricultural Consumptive Use,On-Farm Water Balance,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,On-Farm Water Balance,Crop Irrigation Requirement,SCS TR21
WY,Agricultural Consumptive Use,On-Farm Water Balance,Water Supply,USGS Stream Gages
WY,Agricultural Consumptive Use,Original Hargreaves,Solar Radiation,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,Original Hargreaves,Solar Radiation,National Weather Service Stations
WY,Agricultural Consumptive Use,Original Hargreaves,Solar Radiation,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use,Original Hargreaves,Solar Radiation,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use,Original Hargreaves,Solar Radiation,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use,Original Hargreaves,Temperature,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,Original Hargreaves,Temperature,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use,Original Hargreaves,Temperature,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use,SCS TR21,Unknown,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,SCS TR21,Unknown,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,SCS TR21,Unknown,National Weather Service Stations
WY,Agricultural Consumptive Use,SCS TR21,Unknown,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use,SCS TR21,Unknown,PRISM
WY,Agricultural Consumptive Use,SCS TR21,Unknown,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use,SCS TR21,Unknown,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use,SCS TR21,Unknown,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use,SCS TR21,Unknown,US Geological Survey (USGS)
WY,Agricultural Consumptive Use,SCS TR21,Unknown,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use,SCS TR21,Unknown,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Climate Coefficient (kt),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Climate Coefficient (kt),PRISM
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Crop Growth State Coefficient (Kc),SCS TR21
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Crop Irrigation Requirement,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Crop Irrigation Requirement,National Weather Service Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Crop Irrigation Requirement,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Crop Irrigation Requirement,PRISM
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Crop Irrigation Requirement,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Crop Irrigation Requirement,SCS TR21
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Crop Irrigation Requirement,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Crop Irrigation Requirement,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Crop Irrigation Requirement,US Geological Survey (USGS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Crop Irrigation Requirement,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Crop Irrigation Requirement,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Crop Type,Satellite and Aerial Photos
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Effective Precipitation,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Effective Precipitation,National Weather Service Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Effective Precipitation,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Effective Precipitation,PRISM
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Effective Precipitation,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Effective Precipitation,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Effective Precipitation,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Effective Precipitation,US Geological Survey (USGS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Effective Precipitation,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Effective Precipitation,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Irrigated Acreage,Satellite and Aerial Photos
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Mean Monthly Air Temperatures (T),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Mean Monthly Air Temperatures (T),National Weather Service Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Mean Monthly Air Temperatures (T),Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Mean Monthly Air Temperatures (T),PRISM
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Mean Monthly Air Temperatures (T),US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Mean Monthly Air Temperatures (T),US Geological Survey (USGS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Mean Monthly Air Temperatures (T),WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Mean Monthly Air Temperatures (T),Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Potential Consumptive Use,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Potential Consumptive Use,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Potential Consumptive Use,National Weather Service Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Potential Consumptive Use,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Potential Consumptive Use,PRISM
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Potential Consumptive Use,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Potential Consumptive Use,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Potential Consumptive Use,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Potential Consumptive Use,US Geological Survey (USGS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Potential Consumptive Use,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Potential Consumptive Use,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Solar Radiation,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Solar Radiation,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Solar Radiation,National Weather Service Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Solar Radiation,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Solar Radiation,PRISM
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Solar Radiation,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Solar Radiation,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Solar Radiation,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Solar Radiation,US Geological Survey (USGS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Solar Radiation,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Solar Radiation,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Temperature,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Temperature,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Temperature,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Temperature,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Temperature,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Temperature,US Geological Survey (USGS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Temperature,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Temperature,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Vapor Pressure,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Vapor Pressure,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Vapor Pressure,National Weather Service Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Vapor Pressure,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Vapor Pressure,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Vapor Pressure,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Vapor Pressure,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Vapor Pressure,US Geological Survey (USGS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Vapor Pressure,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Vapor Pressure,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Water Supply,USGS Stream Gages
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Water Supply,WY Diversion Records
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Water Supply,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Wind Run,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Wind Run,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Wind Run,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Wind Run,PRISM
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Wind Run,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Wind Run,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Wind Run,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Wind Run,US Geological Survey (USGS)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Wind Run,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use,WY Consumptive Use Method,Wind Run,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use,WY Irrigated Acreage Assessment,Crop Type,Satellite and Aerial Photos
WY,Domestic Total Use,Withdrawal Method,Population,US Census Bureau
WY,Gaged Stream Inflow,Direct Measurement,Gage Height,USGS Stream Gages
WY,Gaged Stream Inflow,Direct Measurement,Gage Height,Wyoming Water Resources Data System (WRDS)
WY,Gaged Stream Outflow,Direct Measurement,Gage Height,USGS Stream Gages
WY,Gaged Stream Outflow,Direct Measurement,Gage Height,Wyoming Water Resources Data System (WRDS)
WY,Industrial: Coalbed Methand Production,WY Industrial Production Method,Monthly Coalbed Methane Gas Production and Produced Water,Wyoming Oil and Gas Conservation Commission (WYOGCC)
WY,Industrial: Electrical Generation,Direct Measurement,Electrical Generation Data,US Energy Information Administration (USEIA)
WY,Industrial: Mine Production,WY Mine Production Method,Annual Employee Hours,Mine Safety and Health Administration (MSHA)
WY,Industrial: Mine Production,WY Mine Production Method,Coal Production Quantities,Mine Safety and Health Administration (MSHA)
WY,Industrial: Natural Gas,WY Industrial Production Method,Natural Gas Processing Volumes,Wyoming Oil and Gas Conservation Commission (WYOGCC)
WY,Industrial: Oil and Gas,WY Industrial Production Method,"Monthly Oil, Gas, and Produced Water",Wyoming Oil and Gas Conservation Commission (WYOGCC)
WY,Irrigation Surface Water Diversions,Direct Measurement,Diversions,WY Diversion Data from Water Users
WY,Irrigation Surface Water Diversions,Direct Measurement,Diversions,WY Office of the State Engineer
WY,Livestock Consumptive Use,Unknown,Unknown,Unknown
WY,Municipal Consumptive Use,Withdrawal Method,Population,US Census Bureau
WY,Municipal Total Use,Withdrawal Method,Population,US Census Bureau
WY,Precipitation,Direct Measurement,Precipitation Value,National Climatic Data Center's Climatography of the United States No. 81
WY,Reservoir Evaporation,Pan Method (Net Evaporation),Gross Pan Evaportation (inches),High Plains Climate Center - University of Nebraska
WY,Reservoir Evaporation,Pan Method (Net Evaporation),Precipitation,Wyoming Water Resources Data Systems Water and Climate Map Server
WY,Total Diversions,Direct Measurement,Diversions,WY Diversion Data from Water Users
WY,Total Diversions,Direct Measurement,Diversions,WY Office of the State Engineer
WY,Ungaged Stream Gains,Wyoming Gain/Loss Estimation Method,Downstream Flow,USGS Stream Gages
WY,Ungaged Stream Gains,Wyoming Gain/Loss Estimation Method,Downstream Flow,Wyoming Water Resources Data System (WRDS)
WY,Ungaged Stream Gains,Wyoming Gain/Loss Estimation Method,Upstream Flow,USGS Stream Gages
WY,Ungaged Stream Gains,Wyoming Gain/Loss Estimation Method,Upstream Flow,Wyoming Water Resources Data System (WRDS)
WY,Ungaged Stream Losses,Wyoming Gain/Loss Estimation Method,Downstream Flow,USGS Stream Gages
WY,Ungaged Stream Losses,Wyoming Gain/Loss Estimation Method,Downstream Flow,Wyoming Water Resources Data System (WRDS)
WY,Ungaged Stream Losses,Wyoming Gain/Loss Estimation Method,Upstream Flow,USGS Stream Gages
WY,Ungaged Stream Losses,Wyoming Gain/Loss Estimation Method,Upstream Flow,Wyoming Water Resources Data System (WRDS)
